id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season
0.1497326203208556,0.653960690887433,0.945945945945946,0.8470312957004973,0.4583333333333333,20.0405349470675,0.30000000000000004,0.2234477065449316,0.5330396475770925,0.2328767123287671,0.23529411764705882,0.0,0.6666666666666666,0.6336996336996337,0.47368421052631576,0.505454231542565,0.4245014915434092,0.17501134197502807,0.0,0.0
0.1935036640918994,0.5692376414532461,1.0000000000000002,0.9438432290143317,0.4583333333333333,21.20476857945323,0.1,0.1413264715636176,0.5506607929515419,0.18493150684931506,0.1764705882352941,0.0,0.6666666666666666,0.9816849816849816,0.47368421052631576,0.5179997867860359,0.3435492497299926,0.11069739855845825,0.0,0.0
0.3809665280253515,0.14726027397260275,0.8378378378378379,0.7584088914887395,0.41666666666666663,13.372144434601068,0.35000000000000003,0.2432787453771069,0.5022026431718062,0.4178082191780822,0.3529411764705882,0.0,0.6,0.6483516483516484,0.47368421052631576,0.321536731779706,0.3654121116574132,0.3174590608646721,0.0,0.0
0.12794612794612795,0.3506551518761168,0.972972972972973,0.8145656624744078,0.375,21.097411520779133,0.35000000000000003,0.19796478640806844,0.49779735682819387,0.3356164383561644,0.29411764705882354,0.0,0.6666666666666666,0.8076923076923077,0.39473684210526316,0.4909537947350486,0.41479596805849195,0.17525140055729932,0.0,0.0
0.19934640522875816,0.5016378796902918,0.8648648648648649,0.7932143901725651,0.3333333333333333,10.936868623830378,0.2,0.21239291166314983,0.3436123348017621,0.3150684931506849,0.1764705882352941,0.2,0.6,0.0,0.21052631578947367,0.15090103956971834,0.25123303996984164,0.2455441693131244,0.0,0.0
0.13685878391760745,0.5969326980345444,0.8648648648648649,0.5369991225504533,0.3125,6.800542115233839,0.15000000000000002,0.2142024039240513,0.38325991189427316,0.2191780821917808,0.29411764705882354,0.0,0.6,0.8095238095238095,0.39473684210526316,0.21173796544206386,0.18865960345228688,0.11378184920936113,0.0,0.0
0.15953654188948307,0.2342167957117332,0.8378378378378379,0.7894121088037438,0.3125,12.36861006822437,0.5,0.27185011191066777,0.41850220264317184,0.3287671232876712,0.7647058823529411,0.2,0.4666666666666667,0.9267399267399268,0.23684210526315788,0.21917984051586392,0.2626777196675312,0.20534636497933564,0.0,0.0
0.18686868686868688,0.08427635497319834,0.8648648648648649,0.6981573559520328,0.29166666666666663,7.981888828799128,0.35000000000000003,0.2795057695965779,0.3348017621145375,0.3972602739726027,0.23529411764705882,0.0,0.6666666666666666,0.9725274725274725,0.3421052631578947,0.22481634585932253,0.1863709044085819,0.032121847876236787,0.0,0.0
0.11725094078035254,0.3798391899940441,0.8378378378378379,0.6926001754899094,0.2708333333333333,9.2512801066041,0.15000000000000002,0.21719361621547045,0.27312775330396477,0.3287671232876712,0.3529411764705882,0.0,0.6,0.5347985347985348,0.2894736842105263,0.24063603560236987,0.2749847548650935,0.18994844473427733,0.0,0.0
0.1217072687660923,0.2784395473496129,0.8918918918918919,0.8215852588476162,0.2708333333333333,12.63739600405097,0.2,0.24545849477150553,0.5462555066079295,0.2534246575342466,0.1764705882352941,0.0,0.6,0.9615384615384616,0.2631578947368421,0.32236090620590047,0.26704576347366266,0.07046748664370556,0.0,0.0
0.12804515745692216,0.7602739726027398,0.8918918918918919,0.868967534366774,0.2708333333333333,16.08828896470368,0.5,0.2560222681504419,0.5154185022026432,0.3972602739726027,0.1764705882352941,0.0,0.4666666666666667,0.8424908424908425,0.2631578947368421,0.42980851350611854,0.3907830043148569,0.2715121368999382,0.0,0.0
