id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season
1513,Mauro Icardi,36,2897,22,20.0405349470675,6,4.607649671845138,121,34,4,0,F S,Inter,18,16.234040889889002,23.24298907443881,4.910617297515273,ASerie,1415
1955,Luca Toni,38,3228,22,21.20476857945323,2,2.9142517521977425,125,27,3,0,F S,Verona,18,16.63697560504079,18.81056160479784,3.106041894294321,ASerie,1415
3848,Carlos Tévez,32,2594,20,13.372144434601068,7,5.016579711809754,114,61,6,0,F M S,Juventus,18,10.327028889209032,20.007632218301296,8.90753672271967,ASerie,1415
1293,Gonzalo Higuaín,37,2786,18,21.097411520779133,7,4.082173843868077,113,49,5,0,F S,Napoli,15,15.768319822847843,22.71157662756741,4.917353065684438,ASerie,1415
2014,Jérémy Menez,33,2713,16,10.936868623830378,4,4.379691986367106,78,46,3,1,F M S,AC Milan,8,4.846598354168236,13.755915867164733,6.889687442686409,ASerie,1415
1383,Manolo Gabbiadini,33,1837,15,6.800542115233839,3,4.417004995979369,87,32,5,0,F M S,"Napoli,Sampdoria",15,6.800542115233839,10.329794333316386,3.19258803781122,ASerie,1415
1612,Domenico Berardi,32,2700,15,12.36861006822437,10,5.605741487815976,95,48,13,1,F,Sassuolo,9,7.039558225311339,14.382553394883873,5.761783210560679,ASerie,1415
1888,Antonio Di Natale,33,2388,14,7.981888828799128,7,5.763606561347842,76,58,4,0,F S,Udinese,13,7.220589963719249,10.204479798674583,0.9013021672144532,ASerie,1415
1185,Iago Falque,32,2369,13,9.2512801066041,3,4.478685908019543,62,48,6,0,F M S,Genoa,11,7.728682436048984,15.056407999247313,5.32973524928093,ASerie,1415
1230,Fabio Quagliarella,34,2810,13,12.63739600405097,4,5.061527685262263,124,37,3,0,F M S,Torino,10,10.353499498218298,14.62171956151724,1.977236760314554,ASerie,1415
1294,Paulo Dybala,34,2972,13,16.08828896470368,10,5.27936016023159,117,58,3,0,F,Palermo,10,13.80447238869965,21.39678017795086,7.618318795226514,ASerie,1415
1878,Miroslav Klose,34,1828,13,11.33358507975936,6,4.195739805698395,38,22,5,0,F S,Lazio,13,11.33358507975936,16.795615192502737,3.697895733639598,ASerie,1415
1382,José Callejón,38,2974,11,10.127578787505628,3,6.018208951689303,84,58,1,0,M S,Napoli,11,10.127578787505628,23.40731094777584,10.030327338725328,ASerie,1415
1642,Simone Zaza,31,2597,11,10.17419253475964,2,1.856889994814992,77,14,11,0,F S,Sassuolo,10,8.651594804599881,11.206028249114752,1.6126222051680088,ASerie,1415
1147,Cyril Théréau,37,2476,10,6.998357839882374,0,1.6587732816115022,50,24,3,0,F M S,Udinese,10,6.998357839882374,11.675082703121006,4.885954619385302,ASerie,1415
1207,Marco Parolo,34,3009,10,5.637843886390328,2,1.7709344876930118,65,30,9,1,M,Lazio,10,5.637843886390328,12.886943457648158,7.551661330275238,ASerie,1415
1208,Felipe Anderson,32,2095,10,6.354090019129217,7,8.058041353709996,65,35,5,0,F M S,Lazio,10,6.354090019129217,20.190953455865383,8.09505034610629,ASerie,1415
1315,Massimo Maccarone,34,2507,10,8.975992960855365,7,7.552496573887765,87,50,4,0,F S,Empoli,9,8.214694125577807,14.702128004282711,3.10627653170377,ASerie,1415
1517,Antonio Candreva,34,2656,10,10.51412931457162,9,8.076554521918297,117,58,6,0,F M S,Lazio,8,8.230272803455591,18.70710145868361,7.250304103828967,ASerie,1415
1836,Franco Vázquez,37,3231,10,9.117931227199731,10,9.239036513492463,99,68,7,0,F M,Palermo,9,7.5953335938975215,24.593129739165303,13.665066208690403,ASerie,1415
716,Alberto Paloschi,37,2642,9,9.923600168898702,3,2.1521526761353016,79,26,2,0,F S,Chievo,9,9.162301318719985,9.964204888790846,1.4591961354017258,ASerie,1415
1101,Luca Rigoni,31,2704,9,5.997137866914272,1,1.8997528227046128,30,23,11,0,M,Palermo,9,5.997137866914272,10.247754727490246,4.148251068778336,ASerie,1415
1188,Maxi López,31,1573,9,9.392880426719785,2,1.8227788414806128,52,20,3,0,F S,"Chievo,Torino",9,9.392880426719785,10.834513742476702,1.967516493052244,ASerie,1415
1468,Gregoire Defrel,34,2708,9,4.01127125043422,5,3.624197428114712,56,41,7,0,D F M S,Cesena,9,4.01127125043422,9.58839443232864,2.857315863482654,ASerie,1415
1494,Mauricio Pinilla,26,1648,9,8.122705548070371,2,1.7165909251198173,65,13,8,1,F S,"Atalanta,Genoa",8,6.600107877515256,7.158051632344723,1.951383087784052,ASerie,1415
1514,Éder,30,2373,9,7.370070978999138,4,4.413826843723655,83,34,5,0,F M S,Sampdoria,8,6.608772180974484,10.313982868567107,2.9964037723839283,ASerie,1415
1879,Stefano Mauri,29,1898,9,7.055956742726266,2,1.9690094459801912,43,23,5,0,F M S,Lazio,9,7.055956742726266,11.463569074869156,4.800602121278644,ASerie,1415
1187,Adem Ljajic,32,2024,8,6.610197981819511,2,3.239166914485395,50,44,2,0,F M S,Roma,7,5.0876003708690405,10.48856458440423,4.281851134262979,ASerie,1415
1213,Filip Djordjevic,24,1485,8,5.864980418235064,2,1.561488078907132,34,16,2,0,F S,Lazio,8,5.864980418235064,7.369786955416202,0.4915447710081935,ASerie,1415
1255,Francesco Totti,27,1765,8,6.941790129989386,6,3.9552316926419735,52,47,5,0,F S,Roma,4,3.896594800055027,9.901213757693768,5.067364572547376,ASerie,1415
1426,Josip Ilicic,25,1528,8,4.872598621994257,3,4.165326850488782,72,44,6,0,F M S,Fiorentina,7,4.111299846321344,8.42540667578578,3.952688835561276,ASerie,1415
1518,Rodrigo Palacio,35,2645,8,11.22072902135551,5,5.549903377890587,58,62,3,0,F M S,Inter,8,10.45943015627563,17.9562742523849,6.5271936589851975,ASerie,1415
1580,Mattia Destro,31,1663,8,8.238391309976578,0,0.3227579705417156,41,7,5,0,F S,"AC Milan,Roma",8,8.238391309976578,9.835567662492394,2.7634819950908422,ASerie,1415
1611,Franco Brienza,30,2513,8,6.41928849928081,4,5.028767028823495,53,52,2,0,F M S,Cesena,5,4.135392053052783,10.538085583597422,4.629649226553738,ASerie,1415
1740,Paul Pogba,26,2110,8,4.495958996936679,3,3.842502973973751,56,37,4,0,M S,Juventus,8,4.495958996936679,13.784531138837336,7.027708617970347,ASerie,1415
1804,Álvaro Morata,29,1309,8,5.009029731154442,5,1.8117073997855184,51,19,6,1,F S,Juventus,8,5.009029731154442,8.702469807118177,2.4549084026366472,ASerie,1415
1984,Germán Denis,32,2325,8,8.567573076114058,0,1.8327204948291185,54,37,4,0,F S,Atalanta,5,5.522377794608474,8.199358515441418,1.9152593249455092,ASerie,1415
222,Arturo Vidal,28,2094,7,6.3325151624158025,4,3.844552844762802,53,37,7,0,M S,Juventus,5,4.048618701286614,12.663057623431088,7.854537315666676,ASerie,1415
1104,Leonardo Pavoletti,19,633,7,5.597619662061334,3,0.5380689296871424,26,9,4,0,F S,"Genoa,Sassuolo",7,5.597619662061334,5.821299161761999,1.1754418034106493,ASerie,1415
1121,Giacomo Bonaventura,34,2664,7,5.904543465934694,4,4.090717790648341,61,44,3,1,F M S,"AC Milan,Atalanta",7,5.904543465934694,11.33808059245348,2.8566295132040977,ASerie,1415
1313,Riccardo Saponara,18,1329,7,5.481223972514272,3,2.4814653638750315,52,23,2,1,M,"AC Milan,Empoli",6,4.719925196841359,9.235049178823829,3.59297059290111,ASerie,1415
1347,Sergio Pellissier,27,1110,7,4.924367818981409,1,1.3083139434456823,29,13,0,0,F S,Chievo,6,4.163069028407335,5.108891265466809,0.4483275078237057,ASerie,1415
1381,Marek Hamsik,35,2319,7,7.829731174744666,10,8.202062137424946,82,69,1,0,M S,Napoli,7,7.829731174744666,23.07313366606832,9.989368945360184,ASerie,1415
1406,Marco Sau,28,1812,7,4.055318893864751,5,3.2673925571143627,37,33,3,0,F M S,Cagliari,7,4.055318893864751,9.078776253387332,2.413597580976784,ASerie,1415
1418,Gonzalo Rodríguez,30,2685,7,5.228588350117207,0,0.64558519795537,20,5,9,1,D,Fiorentina,6,2.9446918442845345,7.647633573971689,7.009212790988386,ASerie,1415
1434,Khouma Babacar,20,1151,7,6.163025353103876,2,1.9176645800471304,40,11,2,0,F S,Fiorentina,7,5.401726517826319,7.65267364308238,0.9927620254456996,ASerie,1415
1472,Alessandro Matri,21,1359,7,6.6049394607543945,5,4.031932527199388,36,26,2,0,F S,"Genoa,Juventus",7,5.843640625476837,8.717939665541053,1.695214111357927,ASerie,1415
1728,Fernando Llorente,31,1969,7,7.351269781589508,1,1.1787963593378663,49,23,0,0,F S,Juventus,7,7.351269781589508,11.054896329529583,5.162516835145652,ASerie,1415
1800,Kamil Glik,32,2794,7,3.0339874401688576,0,0.2245238171890378,18,5,7,1,D S,Torino,7,3.0339874401688576,5.990688625723124,5.962522838264704,ASerie,1415
1124,Keisuke Honda,29,2175,6,4.681833461858332,4,3.006778459995985,43,32,3,0,F M S,AC Milan,6,4.681833461858332,9.858669832348824,4.404648607596755,ASerie,1415
1148,Duván Zapata,21,607,6,2.9253209214657545,1,0.5083682388067245,29,7,2,0,F S,Napoli,6,2.9253209214657545,3.4454706385731697,0.3105159718543291,ASerie,1415
1186,Andrea Belotti,38,1318,6,7.977410856634378,1,3.297807570546865,44,21,3,0,F S,Palermo,5,6.454813241958618,9.537260784767568,1.827371507883072,ASerie,1415
1250,Mohamed Salah,16,909,6,3.814865604043007,3,1.935620561242104,29,30,0,0,F M S,Fiorentina,6,3.814865604043007,7.404609017074108,2.628024946898222,ASerie,1415
1384,Dries Mertens,31,1688,6,5.402926923707128,7,5.846262294799089,60,56,4,1,M S,Napoli,5,4.641628107056022,13.96704514324665,7.341350114904344,ASerie,1415
1605,Diego Farias,29,1778,6,8.734515124931931,3,2.008143694140017,57,30,7,0,F S,Cagliari,6,8.734515124931931,11.17859929986298,3.9942261800169945,ASerie,1415
1641,Andrea Bertolacci,34,2679,6,5.237552362494171,8,3.6818563006818295,62,46,10,0,M S,Genoa,6,5.237552362494171,15.186042549088596,10.731156263500452,ASerie,1415
1851,Juanito Gómez,26,1793,6,3.884836345911026,3,2.6546921394765377,41,22,7,0,F M S,Verona,6,3.884836345911026,8.933718668296933,4.162610464729369,ASerie,1415
1949,Fredy Guarín,28,2213,6,3.2519393479451537,6,4.755229562520981,79,45,5,0,M S,Inter,6,3.2519393479451537,10.337828531861303,5.458043608814478,ASerie,1415
411,Albin Ekdal,33,2702,5,3.629198109731078,1,2.5691282376647,41,31,7,0,F M S,Cagliari,5,3.629198109731078,11.061061082407832,6.93328882008791,ASerie,1415
1126,M&#039;Baye Niang,19,1065,5,4.128023136407137,2,2.764613488689065,39,14,3,0,F M S,"AC Milan,Genoa",5,4.128023136407137,7.985732631757855,1.969543119892478,ASerie,1415
1251,Radja Nainggolan,35,2777,5,2.909552006982267,2,2.927887151017785,81,36,10,0,M S,Roma,5,2.909552006982267,17.97578419186175,13.4380689766258,ASerie,1415
1254,Alessandro Florenzi,35,2288,5,5.233356414362788,4,6.24340327270329,54,38,9,0,D F M S,Roma,4,4.472057608887553,13.899163061752915,5.844772571697831,ASerie,1415
1290,Miralem Pjanic,34,2533,5,4.483262414112687,10,3.877213751897216,44,69,9,0,M S,Roma,5,4.483262414112687,16.911299880594015,12.606492333114147,ASerie,1415
1291,Hernanes,26,1624,5,3.865363873541355,4,4.253651112318039,65,50,6,0,M S,Inter,5,3.865363873541355,11.10776856727898,5.705619666725397,ASerie,1415
1318,Manuel Pucciarelli,34,2275,5,8.530193481594324,2,2.220867021009326,50,29,2,0,F S,Empoli,5,8.530193481594324,11.188450231216848,2.524867362342775,ASerie,1415
1394,Lorenzo Tonelli,28,2296,5,2.5469793789088726,0,0.118959903717041,14,2,4,2,D S,Empoli,5,2.5469793789088726,5.629268556833267,5.613192468881607,ASerie,1415
1592,João Pedro,29,1502,5,4.360121802426875,2,1.821805310435593,40,20,5,0,F M S,Cagliari,5,3.598823026753962,4.23942778352648,1.575820878148079,ASerie,1415
1812,Alejandro Rodriguez,25,801,5,5.1266147792339325,0,0.4983766339719295,27,5,3,0,F S,Cesena,4,4.365315914154053,5.382503006607294,1.2836432103067636,ASerie,1415
1826,Nicola Sansone,35,2528,5,3.633037405088544,4,4.290621948428452,46,44,3,1,D F S,Sassuolo,5,3.633037405088544,9.388993894681334,3.6002701204270124,ASerie,1415
1939,Antonio Cassano,19,1637,5,2.796377129852772,2,2.912595046684146,23,39,1,0,F S,Parma,4,2.035078309476376,7.724012695252895,4.029963282868266,ASerie,1415
2029,Maximiliano Moralez,30,2255,5,5.082917433232069,4,5.162681730464101,53,59,3,0,F M S,Atalanta,5,5.082917433232069,10.94061641022563,2.370030777528882,ASerie,1415
2254,Mateo Kovacic,35,2462,5,3.3099310863763094,3,4.301944140344858,41,62,3,1,F M S,Inter,5,3.3099310863763094,14.824425488710403,9.524284334853292,ASerie,1415
2579,Nicolás López,24,971,5,2.6331420466303825,2,3.267444435507059,34,17,3,0,F M S,Verona,5,2.6331420466303825,6.424635984003544,1.6316439770162106,ASerie,1415
4005,Pablo Daniel Osvaldo,12,573,5,3.114738676697016,2,0.8521089497953653,20,10,1,0,F S,Inter,5,3.114738676697016,3.407503357157111,0.439426627010107,ASerie,1415
1089,Juan Cuadrado,17,1455,4,6.048466181382537,4,2.188879817724228,53,36,5,0,D F M,Fiorentina,4,6.048466181382537,10.780376330018044,4.311773028224707,ASerie,1415
1193,Lorenzo De Silvestri,33,2937,4,2.3385790530592203,3,1.689563199877739,16,19,8,0,D,Sampdoria,4,2.3385790530592203,8.227752717211843,7.3107193652540445,ASerie,1415
1229,Luis Muriel,27,1378,4,4.4641915820539,5,4.090577920898795,49,35,3,0,F M S,"Sampdoria,Udinese",4,4.4641915820539,10.59103519655764,3.867605515755713,ASerie,1415
1319,Levan Mchedlidze,25,737,4,3.5448988070711493,0,0.9282642416656016,28,12,3,0,F S,Empoli,4,3.5448988070711493,5.197720609605312,1.6942172199487686,ASerie,1415
1337,Riccardo Meggiorini,30,1902,4,4.161400906741619,4,2.1650298815220594,66,22,8,0,F S,Chievo,4,4.161400906741619,7.52851421199739,1.844232689589262,ASerie,1415
1361,Raffaele Palladino,22,1461,4,3.9436721242964263,1,0.8003143649548292,28,12,1,0,F S,Parma,4,3.9436721242964263,5.522099545225501,1.8109638709574936,ASerie,1415
1539,Diego Perotti,27,2312,4,4.791041789576411,5,6.9878330286592245,41,54,5,0,F M,Genoa,2,3.2684441190212965,13.531612200662494,8.074312461540103,ASerie,1415
1552,Alberto Gilardino,14,790,4,3.3208478912711143,2,0.5125114545226097,16,11,0,0,F S,Fiorentina,4,3.3208478912711143,4.689921677112579,1.7040402628481388,ASerie,1415
1590,Luca Antonelli,31,2698,4,3.133779709227383,1,2.353432420641184,18,26,6,0,D M S,"AC Milan,Genoa",4,3.133779709227383,5.891205314546824,4.226663108915091,ASerie,1415
1603,Simone Missiroli,33,2660,4,1.8992842016741636,4,3.0158271472901106,18,38,5,1,M S,Sassuolo,4,1.8992842016741636,8.258437033742666,4.81063417904079,ASerie,1415
1723,Roberto Pereyra,35,2282,4,3.5207453053444624,3,3.643728063441813,31,43,2,0,D M S,Juventus,4,3.5207453053444624,12.153282443061473,6.745550418272615,ASerie,1415
1763,Stefano Okaka,32,2384,4,8.046727885492146,2,2.638810705393553,50,28,6,0,F S,Sampdoria,4,8.046727885492146,11.33389097172767,2.9742342550307512,ASerie,1415
1810,Roberto Soriano,33,2532,4,4.486289561726153,2,3.177462878637016,56,49,11,0,M S,Sampdoria,4,4.486289561726153,10.673489853739738,5.471827754750848,ASerie,1415
1847,Giampaolo Pazzini,26,786,4,5.832087069749832,0,0.2223962768912315,25,4,2,0,F S,AC Milan,1,3.548190601170063,4.173718448728323,0.8189513273537159,ASerie,1415
1933,Danilo Avelar,31,2640,4,4.730475001037121,3,5.152361200191081,36,44,10,1,D M S,Cagliari,1,1.6852797158062458,8.948932563886046,5.861734472215176,ASerie,1415
2340,Duje Cop,16,806,4,5.226103819906712,0,0.9494249103590846,26,12,1,0,F S,Cagliari,4,5.226103819906712,7.180722422897816,1.5223681647330525,ASerie,1415
3847,Andrea Pirlo,20,1619,4,1.2376452144235373,5,5.3923992626369,25,44,0,0,M S,Juventus,4,1.2376452144235373,7.740312993526459,6.091900870203972,ASerie,1415
3887,Mario Gomez,20,1403,4,7.442642856389284,2,1.4119581803679466,40,12,3,0,F S,Fiorentina,4,6.681344080716372,6.963617507368326,0.4809638671576977,ASerie,1415
542,Pedro Obiang,34,2772,3,3.932110637426376,1,2.6871632747352123,30,30,12,0,M S,Sampdoria,3,3.932110637426376,9.53551653213799,4.873801488429308,ASerie,1415
1178,Davide Zappacosta,29,2270,3,1.6123620108701289,1,1.9366782698780296,25,17,4,0,D M S,Atalanta,3,1.6123620108701289,5.560821439139545,2.911543006077409,ASerie,1415
1180,Luca Rossettini,32,2837,3,2.939154610037804,3,3.856693059206009,20,11,12,0,D,Cagliari,3,2.939154610037804,6.249134724959731,5.162736436352134,ASerie,1415
1183,Marco Benassi,25,1360,3,1.965877179056406,2,1.4900434762239456,32,23,8,0,M S,Torino,3,1.965877179056406,6.819190968759358,4.331791643984616,ASerie,1415
1198,Josef Martínez,26,1566,3,5.535407152026892,1,0.7948949486017227,49,18,0,0,F S,Torino,3,5.535407152026892,7.845025554299354,1.912117318250239,ASerie,1415
1205,Senad Lulic,25,1851,3,3.103746132925153,7,3.664101763628423,25,33,8,0,D F M S,Lazio,3,3.103746132925153,11.459045320749285,5.564486212097108,ASerie,1415
1228,Bruno Fernandes,31,1605,3,2.6343416767194867,2,2.3319512456655502,41,22,5,0,M S,Udinese,3,2.6343416767194867,5.787395132705569,2.225661728531122,ASerie,1415
1252,Stephan El Shaarawy,18,1204,3,1.867897825315595,3,1.4042906174436212,25,15,3,0,F M S,AC Milan,3,1.867897825315595,4.928377287462354,2.0363431870937347,ASerie,1415
1271,Ivaylo Chochev,18,1099,3,3.433977602981031,0,1.201831791549921,17,13,4,0,M S,Palermo,3,3.433977602981031,6.537997746840119,2.797271264716983,ASerie,1415
1287,Leonardo Bonucci,34,3013,3,1.574202842079103,0,1.0706108156591654,25,10,8,0,D S,Juventus,3,1.574202842079103,10.467808770015836,10.110411521047354,ASerie,1415
1300,Claudio Marchisio,35,2868,3,4.285206330940127,6,3.2261499110609293,51,49,9,0,M S,Juventus,2,3.52390749566257,14.930751632899046,10.60127242654562,ASerie,1415
1301,Daniele Rugani,38,3420,3,3.565912877209485,0,0.1366754453629255,25,2,0,0,D,Empoli,3,3.565912877209485,6.026263922452927,6.00563695654273,ASerie,1415
1303,Stephan Lichtsteiner,32,2448,3,2.075416406616569,5,3.6611581705510616,21,24,8,1,D S,Juventus,3,2.075416406616569,10.487205788493156,7.652455508708954,ASerie,1415
1350,Jonathan de Guzmán,23,1179,3,3.772478202357888,1,2.9352040328085423,25,23,1,0,M S,Napoli,3,3.772478202357888,7.428111640736461,1.7837876453995705,ASerie,1415
1385,Omar El Kaddouri,32,2304,3,3.635398198850453,4,5.470434523187578,40,71,9,1,F M S,Torino,3,2.8740993039682508,11.094203141517935,5.569196978583932,ASerie,1415
1401,Panagiotis Tachtsidis,34,2978,3,1.7322641885839405,2,2.812924179248512,45,40,9,0,M,Verona,3,1.7322641885839405,8.561685305088758,6.963136435952038,ASerie,1415
1442,Saphir Taïder,27,1682,3,2.8775843884795904,3,2.837092876434326,37,19,6,0,M S,Sassuolo,3,2.8775843884795904,7.86535676382482,3.3238166626542807,ASerie,1415
1491,Alejandro Gomez,24,1515,3,3.1020293487235904,2,3.4124406408518557,41,34,0,1,F M S,Atalanta,3,3.1020293487235904,6.550938973203301,2.951842999085784,ASerie,1415
1567,Bruno Peres,34,2593,3,2.095815042965114,3,2.2254203483462334,40,27,8,0,D M S,Torino,3,2.095815042965114,10.175182972103356,6.985321732237935,ASerie,1415
1589,Lucas Biglia,27,2331,3,2.7861200869083405,2,2.8101687878370285,31,41,6,0,M,Lazio,2,1.26352246850729,9.951664233580232,9.21994704194367,ASerie,1415
1912,Paul-José M&#039;Poku,16,1246,3,2.3842395283281803,1,4.049023699015379,38,28,4,0,F M S,Cagliari,3,2.3842395283281803,6.1293930336833,1.6723609995096922,ASerie,1415
1938,Carlos Carbonero,22,1398,3,1.884507417678833,2,1.500954519957304,27,20,7,0,M S,Cesena,3,1.884507417678833,4.304596183821559,1.8529939465224745,ASerie,1415
1948,Nigel de Jong,29,2598,3,1.6529960446059704,0,0.3058893606066704,17,9,11,0,M,AC Milan,3,1.6529960446059704,5.726970104500651,4.703667802736163,ASerie,1415
2048,Antonio Nocerino,25,1917,3,4.661524835042656,1,1.414945495314896,29,22,2,0,M S,"Parma,Torino",2,3.900225999765098,4.721211010590196,1.6115537090227008,ASerie,1415
3396,Paolo De Ceglie,13,872,3,1.7365923840552568,0,0.5852350946515799,8,5,3,0,D F M S,"Juventus,Parma",3,1.7365923840552568,2.7761873956769705,0.6530677508562803,ASerie,1415
3829,Silvestre Varela,19,1619,3,1.036973498761654,1,0.958586797118187,26,25,3,0,D F M,Parma,3,1.036973498761654,3.736684547737241,2.263061845675111,ASerie,1415
3928,Richmond Boakye,19,774,3,2.0661533921957016,0,0.1529366942122578,16,5,3,1,F M S,Atalanta,3,2.0661533921957016,3.0392551496624947,0.8581385733559728,ASerie,1415
557,Matteo Darmian,33,2574,2,2.2068068217486143,1,3.3473622193560004,29,39,2,0,D M S,Torino,2,2.2068068217486143,9.603788582608104,5.568090185523033,ASerie,1415
776,Seydou Doumbia,13,539,2,0.8845066111534834,0,0.1147700734436512,8,4,0,0,F S,Roma,2,0.8845066111534834,1.1745004151016474,0.2633210979402065,ASerie,1415
827,Juan Iturbe,27,1392,2,3.5707635395228863,1,1.3323312252759931,34,16,4,0,F M S,Roma,2,3.5707635395228863,5.47852654568851,1.133373255841434,ASerie,1415
947,Víctor Ibarbo,23,1630,2,4.962238106876612,3,4.883912172168493,28,33,5,1,F S,"Cagliari,Roma",2,4.962238106876612,11.657979644834995,5.269107603468001,ASerie,1415
948,Alessandro Diamanti,11,681,2,3.1763698495924477,0,0.5507885441184044,42,10,4,0,F M S,Fiorentina,2,2.41507101431489,3.482746444642544,1.2560701025649903,ASerie,1415
1119,Alessio Romagnoli,30,2533,2,1.3117055832408369,2,0.9844666048884392,8,4,9,0,D S,Sampdoria,2,1.3117055832408369,3.702617146074772,3.683395614847541,ASerie,1415
1123,Juraj Kucka,34,1850,2,3.681763118132949,0,1.1276068296283484,43,10,5,0,F M S,Genoa,2,3.681763118132949,7.57462621666491,5.800608633086085,ASerie,1415
1139,Silvan Widmer,36,3004,2,1.4486489333212376,4,4.154398546554148,24,34,5,0,D M S,Udinese,2,1.4486489333212376,8.806115129962564,4.957222515717149,ASerie,1415
1140,Danilo,37,3330,2,1.3572118720039723,0,0.2327012596651911,16,7,7,0,D,Udinese,2,1.3572118720039723,5.127271085977554,4.844531357288361,ASerie,1415
1159,Molla Wagué,10,894,2,1.0469279596582055,0,0.0457696691155433,5,1,4,0,D M,Udinese,2,1.0469279596582055,0.9523615278303624,0.906591858714819,ASerie,1415
1182,Daniele Baselli,22,1286,2,2.2907420806586742,2,1.3257531942799687,25,12,6,0,M S,Atalanta,2,2.2907420806586742,4.243394709192216,0.8662515766918659,ASerie,1415
1196,Emiliano Moretti,35,3150,2,2.358657937496901,2,1.2403207132592795,17,10,11,0,D,Torino,2,2.358657937496901,8.163583789020777,7.757864695042372,ASerie,1415
1221,Jacopo Sala,16,1199,2,0.6323188208043575,2,2.308067796751857,7,25,2,2,D F M,Verona,2,0.6323188208043575,6.186454514041543,3.887604543939233,ASerie,1415
1225,Edgar Barreto,24,2041,2,1.604432231746614,5,5.666622472926974,34,44,2,2,M,Palermo,2,1.604432231746614,8.87396795488894,4.351639866828919,ASerie,1415
1249,Daniele De Rossi,26,2155,2,1.785918950103223,0,0.4362399270758033,18,13,11,1,M S,Roma,2,1.785918950103223,8.457872894592583,7.471707748249173,ASerie,1415
1275,Robin Quaison,19,772,2,2.7064398042857647,1,2.356516968458891,16,15,2,0,D M S,Palermo,2,2.7064398042857647,5.95801086910069,1.269724227488041,ASerie,1415
1309,Manuel Pasqual,20,1398,2,1.499604081735015,3,2.5264569697901607,15,32,2,0,D S,Fiorentina,2,1.499604081735015,5.670151919126511,3.059734620153904,ASerie,1415
1310,José Mauri,33,2555,2,1.9064702289178967,1,0.7450784272514284,40,19,6,0,M S,Parma,2,1.9064702289178967,5.592460354790092,3.2981354794465005,ASerie,1415
1320,Federico Barba,18,1268,2,1.154898239299655,1,0.0842185579240322,5,3,2,0,D S,Empoli,2,1.154898239299655,1.676196458749473,1.6092736842110753,ASerie,1415
1338,Antonio Floro Flores,29,1084,2,3.3814814630895853,1,1.8411611188203096,48,15,4,0,F S,Sassuolo,2,3.3814814630895853,5.902453074231744,2.036732068285346,ASerie,1415
1339,Mariano Izco,28,2500,2,0.7700193217024207,2,2.813511778600514,27,30,3,0,M,Chievo,2,0.7700193217024207,7.0751679092645645,4.945351470261812,ASerie,1415
1393,Lorenzo Insigne,20,1058,2,4.300668630748987,3,3.913240445777774,43,34,0,0,M S,Napoli,2,3.53936979547143,9.302804877981544,3.4607097944244742,ASerie,1415
1422,Borja Valero,28,2170,2,3.762361478060484,2,4.264372216537595,37,49,7,0,M S,Fiorentina,2,3.762361478060484,11.93171402812004,6.98506149277091,ASerie,1415
1423,Matías Vecino,36,3004,2,1.9670167248696089,3,3.286235553212464,55,35,6,0,M,Empoli,2,1.9670167248696089,11.845626339316368,8.35271528083831,ASerie,1415
1438,Vasilis Torosidis,20,1495,2,1.8748863488435743,0,0.5546159762889147,20,8,8,1,D S,Roma,2,1.8748863488435743,9.20260526239872,7.289651406928897,ASerie,1415
1446,Sergio Floccari,27,970,2,1.7022993732243776,0,0.3835885394364595,19,12,1,0,F S,Sassuolo,2,1.7022993732243776,3.4219657983630896,1.6008110772818327,ASerie,1415
1452,Godfred Donsah,21,1143,2,0.6750390864908695,1,0.685281403362751,16,9,1,0,M S,Cagliari,2,0.6750390864908695,2.5696140993386507,1.3886661883443594,ASerie,1415
1463,Francesco Acerbi,32,2879,2,2.90781815815717,0,0.2479326515458524,19,6,7,1,D,Sassuolo,2,2.90781815815717,4.683464236557484,4.019729737192392,ASerie,1415
1497,Ervin Zukanovic,29,2445,2,1.9713081028312445,2,1.9226032961159945,27,26,7,0,D S,Chievo,2,1.9713081028312445,5.28400195017457,3.8421991243958473,ASerie,1415
1522,Andrea Ranocchia,33,2852,2,1.4190930249169469,0,0.1180843543261289,22,4,9,0,D S,Inter,2,1.4190930249169469,9.704915488138797,9.39186745788902,ASerie,1415
1556,Guglielmo Stendardo,24,2091,2,3.1658672373741865,0,0.7111795977689326,12,2,5,0,D S,Atalanta,2,3.1658672373741865,2.731782122515142,1.9024191414937377,ASerie,1415
1562,Francesco Lodi,23,1647,2,1.2637033509090545,1,1.63316370267421,26,26,3,0,M S,Parma,2,1.2637033509090545,3.6070569194853306,2.8091101720929146,ASerie,1415
1579,Daniele Gastaldello,14,1189,2,0.8514836207032204,0,0.0287199486047029,5,1,3,0,D S,Sampdoria,2,0.8514836207032204,1.9907614756375551,1.962041528895497,ASerie,1415
1604,Artur Ionita,18,1154,2,1.518955536186695,1,0.7890381626784801,13,11,4,0,F M S,Verona,2,1.518955536186695,3.252498012036085,1.6276541985571384,ASerie,1415
1622,Matías Fernández,29,2053,2,2.082268809899688,6,5.439946919679642,43,47,1,0,M S,Fiorentina,2,2.082268809899688,9.932770367711782,5.115630608052015,ASerie,1415
1816,Philippe Mexes,20,1666,2,1.037003742065281,0,0.0421788524836301,17,2,9,1,D S,AC Milan,2,1.037003742065281,4.667786575853825,4.5419014766812325,ASerie,1415
